Publication,Code,AdditionalTaxonomicInfo,Genus,Species,CurrentGenus,CurrentSpecies,ForamEcogroup,EcoGroupPub,,Sample Name,Mineralogy,Lab,Forams,MarineMetazoa,Teeth,NaturalSynthetic,Mollusk,Lake,Corals,N,D47,D47error,Temperature_C,Temperature,TempError_C,TempError,d18O water,d18O water SD,Acid T,pH,Source,CDESorICDES,LARGEorSMALL,SyntheticVSForam,BenthicPlanktic
2019,Davies,Diadema Sp.,Diadema,,,,,,,BS,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.631,0.005,27.8,11.04107359,0.15,0.011,0.28,0.02,90,,,CDES,Large,Neither,
2019,Davies,Diadema Sp.,Diadema,,,,,,,BT,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.645,0.004,27.8,11.04107359,0.15,0.011,0.28,0.02,90,,,CDES,Large,Neither,
2019,Davies,Dendraster,Dendraster,,,,,,,MA1,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.689,0.005,13.4,12.1786507,0.3,0.025,-0.57,0.03,90,,,CDES,Large,Neither,
2019,Davies,Dendraster,Dendraster,,,,,,,MA2,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.678,0.004,13.4,12.1786507,0.3,0.025,-0.57,0.03,90,,,CDES,Large,Neither,
2019,Davies,Dendraster,Dendraster,,,,,,,MB,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.661,0.005,13.4,12.1786507,0.3,0.025,-0.57,0.03,90,,,CDES,Large,Neither,
2019,Davies,Dendraster,Dendraster,,,,,,,ML,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.674,0.01,13.4,12.1786507,0.3,0.025,-0.57,0.03,90,,,CDES,Large,Neither,
2019,Davies,Dendraster,Dendraster,,,,,,,MP,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.681,0.012,13.4,12.1786507,0.3,0.025,-0.57,0.03,90,,,CDES,Large,Neither,
2019,Davies,Dendraster,Dendraster,,,,,,,MS,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.664,0.006,13.4,12.1786507,0.3,0.025,-0.57,0.03,90,,,CDES,Large,Neither,
2019,Davies,Paracentrotus,Paracentrotus,,,,,,,YA1,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.629,0.012,18.5,11.7564456,0.54,0.043,1.36,0.03,90,,,CDES,Large,Neither,
2019,Davies,Paracentrotus,Paracentrotus,,,,,,,YA2,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.615,0.015,18.5,11.7564456,0.54,0.043,1.36,0.03,90,,,CDES,Large,Neither,
2019,Davies,Paracentrotus,Paracentrotus,,,,,,,YLP,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.65,0.015,18.5,11.7564456,0.54,0.043,1.36,0.03,90,,,CDES,Large,Neither,
2019,Davies,Paracentrotus,Paracentrotus,,,,,,,YLR,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.644,0.006,18.5,11.7564456,0.54,0.043,1.36,0.03,90,,,CDES,Large,Neither,
2019,Davies,Paracentrotus,Paracentrotus,,,,,,,YLT,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.639,0.011,18.5,11.7564456,0.54,0.043,1.36,0.03,90,,,CDES,Large,Neither,
2019,Davies,Paracentrotus,Paracentrotus,,,,,,,YS,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.644,0.01,18.5,11.7564456,0.54,0.043,1.36,0.03,90,,,CDES,Large,Neither,
2019,Davies,Paracentrotus,Paracentrotus,,,,,,,YT,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.653,0.005,18.5,11.7564456,0.54,0.043,1.36,0.03,90,,,CDES,Large,Neither,
2019,Davies,Droebachiensis,Droebachiensis,,,,,,,SDA1,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.702,0.007,8.5,12.60609248,0.2,0.018,-1.2,0.009,90,,,CDES,Large,Neither,
2019,Davies,Droebachiensis,Droebachiensis,,,,,,,SDA2,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.7,0.007,8.5,12.60609248,0.2,0.018,-1.2,0.009,90,,,CDES,Large,Neither,
2019,Davies,Droebachiensis,Droebachiensis,,,,,,,SDS,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.673,0.002,8.5,12.60609248,0.2,0.018,-1.2,0.009,90,,,CDES,Large,Neither,
2019,Davies,Droebachiensis,Droebachiensis,,,,,,,SDLT,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.685,0.009,8.5,12.60609248,0.2,0.018,-1.2,0.009,90,,,CDES,Large,Neither,
2019,Davies,Droebachiensis,Droebachiensis,,,,,,,SDT,C,ImperialCollegeLondon,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.684,0.009,8.5,12.60609248,0.2,0.018,-1.2,0.009,90,,,CDES,Large,Neither,
2015,Defliese,,,,,,,,,70CCalcite3-30-2011,A,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.491,0.012462622,70,8.492430347,1,0.049,,,75,,Petersen,CDES,Large,Neither,
2015,Defliese,,,,,,,,,25CCalcite1-12-2011,C,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.589,0.013085765,25,11.24942624,1,0.075,,,75,,Petersen,CDES,Large,Neither,
2015,Defliese,,,,,,,,,5CAragonite,A,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.641,0.013900065,5,12.92533689,1,0.092,,,75,,Petersen,CDES,Large,Neither,
2015,Defliese,,,,,,,,,25CAragonite10-17-2013,A,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.588,0.009406207,25,11.24942624,1,0.075,,,75,,Petersen,CDES,Large,Neither,
2015,Defliese,,,,,,,,,70CCalcite10-10-2013,C,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.498,0.005757869,70,8.492430347,1,0.049,,,75,,Petersen,CDES,Large,Neither,
2015,Defliese,,,,,,,,,5CCalcite1-12-2012,C,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.637,0.002970373,5,12.92533689,1,0.092,,,75,,Petersen,CDES,Large,Neither,
2015,Defliese,,,,,,,,,50CAragonite3-14-2014,A,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.518,0.006460741,50,9.576166301,1,0.059,,,75,,Petersen,CDES,Large,Neither,
2015,Defliese,,,,,,,,,50CCalcite3-24-2014,C,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.504,0.007991087,50,9.576166301,1,0.059,,,75,,Petersen,CDES,Large,Neither,
2016,Winkelstern,,,,,,,,,AC30dolo,D,UMichigan,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.58861,0.019419493,27,11.10000833,5,0.361,,,75,,Petersen,CDES,Large,Neither,
2016,Winkelstern,,,,,,,,,250-I-7-d-1,D,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.31239,0.004123281,250,3.653823298,2,0.028,,,75,,Petersen,CDES,Large,Neither,
2016,Winkelstern,,,,,,,,,O-T-5-d-1,D,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.304871667,0.006226067,218,4.145450209,2,0.034,,,75,,Petersen,CDES,Large,Neither,
2016,Winkelstern,,,,,,,,,200-p-30-d-1,D,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.3400925,0.00244576,200,4.466859692,2,0.038,,,75,,Petersen,CDES,Large,Neither,
2016,Winkelstern,,,,,,,,,IODP-d-2,D,UMichigan,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.608366667,0.004570216,21,11.55745722,11,0.818,,,75,,Petersen,CDES,Large,Neither,
2016,Winkelstern,,,,,,,,,Barb1pt10-1,D,UMichigan,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.6197075,0.00494408,28,11.02641325,5,0.357,,,75,,Petersen,CDES,Large,Neither,
2016,Winkelstern,,,,,,,,,MIZd-1,D,UMichigan,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.47999,0.008403269,70,8.492430347,10,0.474,,,75,,Petersen,CDES,Large,Neither,
2016,Winkelstern,,,,,,,,,235-O-12-1,D,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.305618,0.016103742,235,3.872720373,2,0.03,,,75,,Petersen,CDES,Large,Neither,
2016,Winkelstern,,,,,,,,,O-H-2-1,D,UMichigan,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.3332375,0.014154948,218,4.145450209,2,0.034,,,75,,Petersen,CDES,Large,Neither,
2016,Garcia,,,,,,,,,Mg-1,M,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.464365,0.003515,79.9,8.022829603,0.1,0.005,,,90,,Petersen,CDES,Large,Neither,
2016,Garcia,,,,,,,,,DPT12-10-salt,M,ImperialCollegeLondon,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.58518,0.00616,11.3,12.35913636,0.1,0.009,,,90,,Petersen,CDES,Large,Neither,
2016,Garcia,,,,,,,,,DTP10-12-crust,M,ImperialCollegeLondon,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.663265,0.004865,11.3,12.35913636,0.1,0.009,,,90,,Petersen,CDES,Large,Neither,
2016,Garcia,,,,,,,,,209,M,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.529615,0.008565,60,9.009908173,0.1,0.005,,,90,,Petersen,CDES,Large,Synthetic,
2016,Garcia,,,,,,,,,Mg-3,M,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.46514667,0.00149169,79.9,8.022829603,0.1,0.005,,,90,,Petersen,CDES,Large,Synthetic,
2014,Petrizzo,Bivalve,Euciroa,Euciroa pacifica,Euciroa,Euciroa pacifica,,,,CIS006-Epacifica,A,UCLAYoung,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,7,0.639711429,0.011929176,6,12.8328978,1,0.091,,,25,,Petersen,CDES,Large,Neither,
2014,Petrizzo,Bivalve,Pharaonella,Pharaonella pharaonis,Pharaonella,Pharaonella pharaonis,,,,CIS020-Pp,A,UCLAYoung,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,7,0.588634286,0.003766128,25,11.24942624,3,0.223,,,25,,Petersen,CDES,Large,Neither,
2014,Petrizzo,Bivalve,Propeamussium,Propeamussium dalli,Propeamussium,Propeamussium dalli,,,,CIS004-PDalli,C,UCLAYoung,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,5,0.648014,0.004417387,7,12.74144683,1,0.09,,,25,,Petersen,CDES,Large,Neither,
2014,Petrizzo,Bivalve,Cleidothaerus,Cleidothaerus albidus,Cleidothaerus,Cleidothaerus albidus,,,,CIS022-Calbidus,A,UCLAYoung,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.62503,0.01134,18.8,11.73229679,5.5,0.43,,,25,,Petersen,CDES,Large,Neither,
2014,Petrizzo,Bivalve,Perna,Perna canaliculus,Perna,Perna canaliculus,,,,CIS023-Pcanal,C,UCLAYoung,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.62543,0.00029,14.5,12.08568424,3,0.248,,,25,,Petersen,CDES,Large,Neither,
2014,Petrizzo,Bivalve,Mya,Mya arenaria,Mya,Mya arenaria,,,,CIS025-Marenaria,A,UCLAYoung,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.63873,0.01158,11,12.3852472,2.7,0.232,,,25,,Petersen,CDES,Large,Neither,
2017,Katz,Coccoliths,Emiliania,Emiliania huxleyi,Emiliania,Emiliania huxleyi,,,,Ehux15,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.627686667,0.002900818,15,12.04377829,0.2,0.017,,,90,,Petersen,CDES,Large,Neither,
2017,Katz,Coccoliths,Emiliania,Emiliania huxleyi,Emiliania,Emiliania huxleyi,,,,Ehux25,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.606653333,0.004842648,25,11.24942624,0.2,0.015,0.65,NA,90,,Petersen,CDES,Large,Neither,
2017,Katz,Coccoliths,Emiliania,Emiliania huxleyi,Emiliania,Emiliania huxleyi,,,,Ehux20,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.617014,0.003808009,20,11.63644183,0.2,0.016,0.65,NA,90,,Petersen,CDES,Large,Neither,
2017,Katz,Coccoliths,Emiliania,Emiliania huxleyi,Emiliania,Emiliania huxleyi,,,,Ehux7,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.655735,0.003425,7,12.74144683,0.2,0.018,-5.82,NA,90,,Petersen,CDES,Large,Neither,
2017,Katz,Coccoliths,Coccolithus,Coccolithus braarudii,Coccolithus,Coccolithus braarudii,,,,Cpel20,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.629673333,0.003651467,20,11.63644183,0.2,0.016,0.65,NA,90,,Petersen,CDES,Large,Neither,
2017,Katz,Coccoliths,Coccolithus,Coccolithus braarudii,Coccolithus,Coccolithus braarudii,,,,Cpel10,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.6554125,0.00499563,10,12.47288356,0.2,0.018,0.65,NA,90,,Petersen,CDES,Large,Neither,
2017,Katz,Coccoliths,Coccolithus,Coccolithus braarudii,Coccolithus,Coccolithus braarudii,,,,Clept20,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.6248,0.003896081,20,11.63644183,0.2,0.016,0.65,NA,90,,Petersen,CDES,Large,Neither,
2017,Katz,Coccoliths,Emiliania,Emiliania huxleyi,Emiliania,Emiliania huxleyi,,,,Ehux10,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.64802,0.010122422,10,12.47288356,0.2,0.018,0.65,NA,90,,Petersen,CDES,Large,Neither,
2017,Katz,Coccoliths,Coccolithus,Coccolithus braarudii,Coccolithus,Coccolithus braarudii,,,,Cpel15,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.642282,0.005714489,15,12.04377829,0.2,0.017,0.65,NA,90,,Petersen,CDES,Large,Neither,
2017,Katz,Coccoliths,Coccolithus,Coccolithus braarudii,Coccolithus,Coccolithus braarudii,,,,Clept15,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.640656667,0.008830591,15,12.04377829,0.2,0.017,0.65,NA,90,,Petersen,CDES,Large,Neither,
2017,Katz,Coccoliths,Coccolithus,Coccolithus braarudii,Coccolithus,Coccolithus braarudii,,,,Clept10,C,IPGP,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.651686667,0.004205553,10,12.47288356,0.2,0.018,0.65,NA,90,,Petersen,CDES,Large,Neither,
2018,Breitenbach,Cave,,,,,,,,GCP-1,C,Cambridge,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.583,0.008,24.5,11.28725213,1,0.075,,,70,,Petersen,ICDES,Small,Neither,
2018,Breitenbach,Cave,,,,,,,,MCP-1,C,Cambridge,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,22,0.609,0.007,18.6,11.74838772,2,0.159,,,70,,Petersen,ICDES,Small,Neither,
2018,Breitenbach,Cave,,,,,,,,BSP-1,C,Cambridge,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.635,0.006,8.9,12.57036221,0.5,0.044,,,70,,Petersen,ICDES,Small,Neither,
2018,Breitenbach,Cave,,,,,,,,DSP-1,C,Cambridge,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.677,0.009,3.2,13.09426308,0.8,0.075,,,70,,Petersen,ICDES,Small,Neither,
2018,Breitenbach,Cave,,,,,,,,OWB-1,C,Cambridge,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.654,0.008,9.1,12.55255401,1,0.088,,,70,,Petersen,ICDES,Small,Neither,
2018,Breitenbach,Cave,,,,,,,,NAICA1,A,Cambridge,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,17,0.543,0.008,47,9.75647616,1.5,0.091,,,70,,Petersen,ICDES,Small,Neither,
2018,Breitenbach,Foraminifera,,Globigerina bulloides,Globigerina,bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,Globigerina bulloides T88-07B,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.613,0.003,13.1643,12.1987104,0.02401,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Globigerina bulloides,Globigerina,bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,Globigerina bulloides T88-07B,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.615,0.004,13.6518,12.15727539,0.02435,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Globigerina bulloides,Globigerina,bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,Globigerina bulloides T90-01B,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.607,0.007,11.5906,12.3339223,0.02435,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Globigerinoides sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,Globigerinoides sacculifer MD77191,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.587,0.007,28.7187,10.97397158,0.02124,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Globigerinoides sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,Globigerinoides sacculifer SHAK7-6ME,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.613,0.007,21.7331,11.50006336,0.02167,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Globigerinoides sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,Globigerinoides sacculifer T86-10B,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.601,0.014,21.9233,11.48524259,0.02128,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Neogloboquadrina pachyderma,Neogloboquadrina,pachyderma,5 High-latitude,Aze et al 2011,,Neogloboquadrina pachyderma LOMROG 2009 PC-09,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,12,0.659,0.007,2.939,13.11903203,0.02157,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Neogloboquadrina pachyderma,Neogloboquadrina,pachyderma,5 High-latitude,Aze et al 2011,,Neogloboquadrina pachyderma MD012414,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.647,0.011,1.978,13.21083954,0.02146,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Globoconella inflata,Globoconella,inflata,3 Open ocean thermocline,Aze et al 2011,,Globoconella inflata T86-08B,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.606,0.008,15.274,12.02090622,0.02231,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Globoconella inflata,Globoconella,inflata,3 Open ocean thermocline,Aze et al 2011,,Globoconella inflata T90-04B,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.643,0.008,13.625,12.15954777,0.02287,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Neogloboquadrina dutertrei,Neogloboquadrina,dutertrei,3 Open ocean thermocline,Aze et al 2011,,Neogloboquadrina dutertrei BOFS30K,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.629,0.011,19.884,11.64565643,0.02267,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Orbulina universa,Orbulina,universa,4 Open ocean sub-thermocline,Aze et al 2011,,Orbulina universa BOFS30K,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.606,0.013,21.284,11.53517219,0.02266,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Orbulina universa,Orbulina,universa,4 Open ocean sub-thermocline,Aze et al 2011,,Orbulina universa SHAK4-3MA,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.605,0.008,18.818,11.73085023,0.02241,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Orbulina universa,Orbulina,universa,4 Open ocean sub-thermocline,Aze et al 2011,,Orbulina universa T90-03B,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.606,0.005,14.855,12.05590855,0.02236,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Orbulina universa,Orbulina,universa,4 Open ocean sub-thermocline,Aze et al 2011,,Orbulina universa WIND 10B,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.595,0.006,18.16,11.78390448,0.0222,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Globorotalia hirsuta,Globorotalia,hirsuta,4 Open ocean sub-thermocline,Aze et al 2011,,Globorotalia hirsuta T90-03B,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.634,0.017,10.273,12.44886676,0.02232,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Globorotalia hirsuta,Globorotalia,hirsuta,4 Open ocean sub-thermocline,Aze et al 2011,,Globorotalia hirsuta T90-08B,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.618,0.01,11.034,12.38228382,0.0223,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Globorotalia menardii,Globorotalia,menardii,3 Open ocean thermocline,Aze et al 2011,,Globorotalia menardii BOFS30K,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.604,0.013,18.963,11.71920713,0.0224,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Breitenbach,Foraminifera,,Globorotalia menardii,Globorotalia,menardii,3 Open ocean thermocline,Aze et al 2011,,Globorotalia menardii MD77191,C,Cambridge,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.608,0.007,21.393,11.52663625,0.02232,0.002,,,70,,,ICDES,Small,Forams,planktic
2018,Peral,Foraminifera,Cibicides,Cibicides wuellerstorfi,Cibicidoides,Cibicidoides wuellerstorfi,Unknown,,,Cibicides wuellerstorfi MOCOSEDst1,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.686,0.003,-1.17693,13.51911284,0.81073,0.08,16,,90,,,ICDES,Large,Forams,benthic
2018,Peral,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,Globigerina bulloides MD08-3182,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,15,0.653,0.003,12.8396,12.22642588,0.02417,0.002,15,,90,,,ICDES,Large,Forams,planktic
2018,Peral,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,Globigerina bulloides MD12-3401,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.66,0.004,12.6452,12.24306455,0.02426,0.002,19,,90,,,ICDES,Large,Forams,planktic
2018,Peral,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,Globigerina bulloides MD95-2014,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.648,0.004,10.9081,12.39326238,0.02392,0.002,8,,90,,,ICDES,Large,Forams,planktic
2018,Peral,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 2000",,Globigerina bulloides SU90-03,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.643,0.004,11.6684,12.32718504,0.02383,0.002,6,,90,,,ICDES,Large,Forams,planktic
2018,Peral,Foraminifera,Globigerinoides,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,Globigerinoides ruber MD00-2360,C,IPSL,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.591,0.005,27.261,11.08072912,0.01943,0.001,7,,90,,,ICDES,Large,Forams,planktic
